infohash,name,file_count,total_size_bytes,files,heuristic_hint,TRUE_LABEL
f40956336e0b776204424a5b1ee88c43e834b77d,[Erai-raws] Honzuki no Gekokujou - Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season - 01 [1080p][Multiple Subtitle].mkv,1,1441002067,,Anime,
f82be95ffc5491fb26c983bffc0c7221e2c288b4,[Erai-raws] Kami no Shizuku - 14 [480p CR WEB-DL AVC AAC][MultiSub][9F3F6DE7].mkv,1,181741457,,Anime,
4e1e9915ec9b8b07725a081352dda733d3888147,[SubsPlease] Chitose-kun wa Ramune Bin no Naka - 01v2 (480p) [671BFDC0].mkv,1,792036371,,Anime,
f85730b828921671198d5f27bacd53c818452a48,[SubsPlease] Yami Shibai 15 - 11 (720p) [766B9569].mkv,1,131286648,,Anime,
f8374a1d88c3daf80d14a6a27ffd6e522534125d,[Erai-raws] Himekishi wa Barbaroi no Yome - 12 [1080p CR WEBRip HEVC AAC][MultiSub][6403E7C9].mkv,1,458273335,,Anime,
fa41b2b2f68a1701ad7d1538700b7abb8e28cac6,[SubsPlease] Log Horizon S3 - 11 (540p) [5E777908].mkv,1,363016444,,Anime,
fa9dc842fac9e176dc413c6019e8c5f256e80b18,[Erai-raws] Kirei ni Shitemoraemasu ka - 07 [1080p CR WEBRip HEVC AAC][MultiSub][C6D2E025].mkv,1,289424403,,Anime,
bd573fd3fb07db7a6f90be76859be72ae4c2cb8c,[Judas] Kimetsu no Yaiba (Demon Slayer) (Season 4 - Swordsmith Village Arc) [1080p][HEVC x265 10bit][Dual-Audio][Multi-Subs],11,6100236319,[Judas] Kimetsu no Yaiba - S04E11v2.mkv | [Judas] Kimetsu no Yaiba - S04E02v2.mkv | [Judas] Kimetsu no Yaiba - S04E03v2.mkv | [Judas] Kimetsu no Yaiba - S04E04v2.mkv | [Judas] Kimetsu no Yaiba - S04E05v2.mkv,Anime,
fea3ad46e86af82b531d4e9ea95330f86362e282,[Erai-raws] Seirei Gensouki 2nd Season - 07 [1080p][HEVC][Multiple Subtitle][29B9A3A5].mkv,1,392206594,,Anime,
fc7d8e8d1391dd747f1cca3fe5b9df6410fbcc5a,[Judas] Hyakuren no Haou to Seiyaku no Valkyria (Season 1) [BD 1080p][HEVC x265 10bit][Dual-Audio][Eng-Subs],14,3747445122,Extras/[Judas] The Master Of Ragnarok & Blesser - NCED01.mkv | Extras/[Judas] The Master Of Ragnarok & Blesser - NCOP01.mkv | [Judas] The Master Of Ragnarok & Blesser Of Einherjar - S01E01.mkv | [Judas] The Master Of Ragnarok & Blesser Of Einherjar - S01E02.mkv | [Judas] The Master Of Ragnarok & Blesser Of Einherjar - S01E03.mkv,Anime,
b55ecef52b4b2f7a7de1b147bbe85c96b80489c0,[Erai-raws] Yani Neko - 01 [1080p NF WEBRip HEVC AAC][MultiSub][3CC1BD3B].mkv,1,602425527,,Anime,
fca62995cc65e348cdfe28b429cc27d1a674b316,[SubsPlease] Maid-san wa Taberu Dake - 01 (1080p) [9CD701E6].mkv,1,1446117749,,Anime,
f93ce6ca8c3522c7c783575d996ef4623b929cd8,[Judas] Sousou no Frieren - S01E22.mkv,1,374247077,,Anime,
7de6737dcabd7ecbab494a85a5f97fcf9ec1aee7,[Erai-raws] Sakamoto Days - 01 [720p][Multiple Subtitle][398B10BB].mkv,1,374682941,,Anime,
f3c1e3711121be99ed4953a674c6bbf01b24ee87,[SubsPlease] Kirei ni Shite Moraemasu ka. - 07 (480p) [81556D8C].mkv,1,384085054,,Anime,
f94d8af289a046271ce2b4fc4d43999010051273,[Erai-raws] Detective Conan - 1165 [1080p CR WEBRip HEVC EAC3][B8BD486E].mkv,1,404101503,,Anime,
f9d28796fd2e15487e3eb7c1190186bf299c86b0,[Erai-raws] One Piece - 1143 [1080p CR WEB-DL AVC AAC][MultiSub][3356AB2D].mkv,1,1451302125,,Anime,
fb4ab6cd826963126f5eb1c93c8976914e9f1641,[SubsPlease] Kyoukai Senki - 11 (720p) [70586DCD].mkv,1,660044056,,Anime,
fcb1ebadf8e7cac9db0aa6a4caf72ff381e5fcca,[Erai-raws] Kujima Utaeba Ie Hororo - 12 [720p CR WEB-DL AVC AAC][MultiSub][81A9A0D5].mkv,1,451251539,,Anime,
f0dc8153b7f7f9a3c09339137b534f93251af9a4,[Judas] Jin-Roh - The Wolf Brigade [BD 1080p][HEVC x265 10bit][Dual-Audio][Eng-Subs].mkv,1,4438689005,,Anime,
792b69332187500e562db3c3a69b136385b2497b,[Erai-raws] Toumei na Yoru ni Kakeru Kimi to Me ni Mienai Koi wo Shita - 05 [1080p CR WEB-DL AVC AAC][MultiSub][5A4C9C77].mkv,1,1478834909,,Anime,
f98aa9a4817febd1949f6391351a9ac9bb9d908d,[SubsPlease] Genjitsu Shugi Yuusha no Oukoku Saikenki - 25 (1080p) [F91059C4].mkv,1,962384983,,Anime,
09a7494975cab8b7f04646bf51ec704634cbf5b2,[Erai-raws] Rilakkuma - 20 [720p CR WEB-DL AVC AAC][MultiSub][F9E0CCBA].mkv,1,27040430,,Anime,
f86cc0623cb887976acf93b83afb9471107ef11e,[SubsPlease] Megami no Cafe Terrace - 13 (720p) [D614D4AD].mkv,1,743282260,,Anime,
fbb08e2bb4769500caf559a1d40a1b9684746980,[SubsPlease] Osananajimi to wa Love Comedy ni Naranai - 12 (1080p) [C75A55D9].mkv,1,1456968761,,Anime,
ef3f5314dec5b86f9fe73f563d3f7403122591b2,[Erai-raws] Mairimashita Iruma-kun 4th Season - 12 [480p CR WEB-DL AVC AAC][MultiSub][F64B431B].mkv,1,322786839,,Anime,
f89aa848c9768ac66867423a48ba32765c4e8898,[SubsPlease] Haibara-kun no Tsuyokute Seishun New Game - 06v2 (720p) [B7036064].mkv,1,757305384,,Anime,
9593e03a03c8b5cc58431743217c17cd2ca60904,[Erai-raws] Hokuto no Ken (2026) - 02 [540p AMZN WEB-DL AVC EAC3][MultiSub][38C23A6D].mkv,1,167025879,,Anime,
f8a8f3a282753882b9a57edbc5fc06872d2b6010,[SubsPlease] Ramen Akaneko - 02 (720p) [266EA503].mkv,1,728892219,,Anime,
f84e2e7cb72cbe2c8391743c944fc4618ee15c79,[SubsPlease] Giji Harem - 06 (720p) [03D1BCCF].mkv,1,742769680,,Anime,
eb44eaf5fb3851ebb9a53b6f6a81a7007aab4b62,[Erai-raws] Hell Mode S2 - 06 [1080p HIDIVE WEB-DL AVC AAC][C0AFF150].mkv,1,970033297,,Anime,
f8ed8bb5f8e1e93a36678b26ab87ffdb4fd48507,[HorribleSubs] 3-gatsu no Lion - 18 [1080p].mkv,1,598518585,,Anime,
f99632f63b964d6e0a5695cc16927d979b962576,[SubsPlease] Gintama - 3-nen Z-gumi Ginpachi-sensei - 01v2 (480p) [57146A54].mkv,1,391958920,,Anime,
dbb038d2455131e42c39a6185cbb8bda14aa868f,[SubsPlease] Sousou no Frieren - 24 (1080p) [412EDBE1].mkv,1,1498239711,,Anime,
f95350a782168b3bb3922eb0fb14983a0abcb5ac,"[SubsPlease] Kamiina Botan, Yoeru Sugata wa Yuri no Hana - 07 (480p) [671C9253].mkv",1,385198917,,Anime,
aaf295286ca8c7a9289df6ae41ece079dc836324,[Erai-raws] Yuusha Party wo Oidasareta Kiyou binbou - 09 [1080p CR WEBRip HEVC AAC][MultiSub][87614D15].mkv,1,393005253,,Anime,
fd41d71c7e4a8013f6b8890f32c87c37d4571c38,[SubsPlease] Kobayashi-san Chi no Maid Dragon S2 - 04 (720p) [09D813ED].mkv,1,737750534,,Anime,
fc26625f99ca8eec39dd21cea1c41ce43121ba62,[Judas] Lastame - S02E03.mkv,1,258232761,,Anime,
f9707868e37e684d01818fee35997b241681a7f0,[SubsPlease] Jingai Kyoushitsu no Ningengirai Kyoushi - 05 (720p) [15D50E26].mkv,1,735977336,,Anime,
fb07eaf1f843927a2531695298ec5b8d2ea0b5d1,[Erai-raws] Overlord IV - 07 [1080p][Multiple Subtitle][A6B0CC88].mkv,1,1464861653,,Anime,
f92825ee76b390fc6bddc1c581413b2444fa10f9,[Judas] Gekijouban Boku no Kokoro no Yabai Yatsu (The Dangers in My Heart the Movie),1,904819037,[Judas] Boku no Kokoro no Yabai Yatsu Movie.mkv,Anime,
f9be529b354e364623c15e77ad183b0729e0c34c,[SubsPlease] Kimi to Idol Precure - 34 (480p) [852EC878].mkv,1,392082601,,Anime,
f5da340092034aa183df1640f27333c14ff6e1eb,[Erai-raws] Kaijuu 8 Gou - 12 [720p][Multiple Subtitle][07FE01AA].mkv,1,742373652,,Anime,
7dda3f228dd66e75438d3cff4c7bee135983ef8c,[SubsPlease] Reiwa no Dara-san - 07 (720p) [6F1948DC].mkv,1,739806986,,Anime,
fa63b6bb937bd082e009a04632075aca85fedcbf,[Erai-raws] ryoumin0 - 03 [480p CR WEB-DL AVC AAC][MultiSub][19737EE5].mkv,1,197009469,,Anime,
7f4283ecdec41ce162255bd8d275f2462dcbd63d,[HorribleSubs] Hataraku Saibou - 03 [1080p].mkv,1,1297793574,,Anime,
e2d71232c3a51a6bbfe181861537f698aab01285,[Erai-raws] Sousou no Frieren 2nd Season - 07 [1080p CR WEBRip HEVC AAC][MultiSub][A3F98EE4].mkv,1,613480479,,Anime,
834838d033204c5c09fac353d2aebc16bc80582e,[Erai-raws] Lastame 2 - 04 [720p ADN WEB-DL AVC AAC][MultiSub][5E0B47F5].mkv,1,327997930,,Anime,
cee876cff83452f853ec92fbea8bdc3eba5ccb2b,[SubsPlease] Love Live! Nijigasaki Gakuen School Idol Doukoukai - 13 (1080p) [A4E3115D].mkv,1,1459658421,,Anime,
82b8f549d1903717f39e9cd4b007a17d2dfaf0c3,[Erai-raws] Oshi no Ko 3rd Season - 10 [1080p CR WEB-DL AVC AAC][MultiSub][111E6A99].mkv,1,1458543769,,Anime,
f9f798bf288948a864d597388d036c7375f3bab4,[SubsPlease] Yuusha no Kuzu - 02 (720p) [3C6F75F7].mkv,1,712570580,,Anime,
f8e70ffe19dbfd51a58f25b46d35e50a0c6566f8,[SubsPlease] Mieruko-chan - 12 (1080p) [C3134713].mkv,1,1056974925,,Anime,
f8c00de530a20b4040dabee3c79d3f08d5547127,[Beatrice-Raws] Kimi no Na wa (Your Name) [DCPrip 1922x1080 HEVC TrueHD].mkv,1,11812596296,,Anime,
f3dcd465de40c7c224677ee10663bce2fb483702,[SubsPlease] Saigo ni Hitotsu dake Onegai Shitemo Yoroshii Deshou ka - 07v2 (480p) [5F8ED362].mkv,1,383981880,,Anime,
fd005d5a648b3122f83d0661e8c1e336383fa5ed,[HorribleSubs] Naruto Shippuuden - 321 [1080p].mkv,1,555105201,,Anime,
f9d21d537993cf0e46e3e2cc7fe98dd3cf151817,[Erai-raws] Maou Gun Saikyou no Majutsushi wa Ningen datta - 07 [1080p][HEVC][Multiple Subtitle][1658349A].mkv,1,384451939,,Anime,
93b67d25aec91283748931247397d390e02482ca,[Erai-raws] Mushoku Tensei III - Isekai Ittara Honki Dasu - 07 [1080p CR WEBRip HEVC AAC][MultiSub][6617CF29].mkv,1,535692958,,Anime,
f0281de19fc44e39041d52fa3b0f2b9720e153d7,[HorribleSubs] Kobayashi-san Chi no Maid Dragon - 01 [1080p].mkv,1,568046015,,Anime,
625042c897aabab45dbd368ccb26f5a6471ca520,[Judas] Tensei Shitara Slime Datta Ken (That Time I Got Reincarnated as a Slime) (Season 3) [1080p][HEVC x265 10bit][Dual-Audio][Multi-Subs]v2,26,8356838224,[Judas] Tensei Shitara Slime Datta Ken - S03E10v2.mkv | [Judas] Tensei Shitara Slime Datta Ken - S03E01v2.mkv | [Judas] Tensei Shitara Slime Datta Ken - S03E02v2.mkv | [Judas] Tensei Shitara Slime Datta Ken - S03E03v2.mkv | [Judas] Tensei Shitara Slime Datta Ken - S03E04v2.mkv,Anime,
ff55ba7b5b2134f7c5310dd7d7158e890db73635,[Erai-raws] Otome Kaijuu Carameliser - 01 [720p CR WEB-DL AVC AAC][MultiSub][15491EC4].mkv,1,472271615,,Anime,
f0d8b334b2ce44efd76781788a38e8d753fc8edb,[Judas] NEEDY GIRL OVERDOSE - S01E08.mkv,1,495264600,,Anime,
aea92143d31620a1f964b5cd7f0ec192c29ff848,[Judas] Nichijou (My Ordinary Life) (Season 01 + OVA) [BD 1080p][HEVC x265 10bit][Dual-Audio][Eng-Subs],43,14036663643,[Judas] Nichijou - S01E01.mkv | [Judas] Nichijou - S01E02.mkv | [Judas] Nichijou - S01E03.mkv | [Judas] Nichijou - S01E04.mkv | [Judas] Nichijou - S01E05.mkv,Anime,
f88907e185edb79628d49894fa9c5de5991ef548,[SubsPlease] Fugukan - 11 (720p) [E9FD96CA].mkv,1,738196425,,Anime,
94e79350b2cd8498d618fcdafa0b56aa5cee0a27,[SubsPlease] Kaguya-sama wa Kokurasetai - Otona e no Kaidan - 01 (1080p) [32DA56DA].mkv,1,1560789445,,Anime,
fa5efc9b60c91181fc97dd4a29ecc24e5254073a,[Erai-raws] Hitori no Shita - The Outcast 6th Season - 04 (CA) [720p CR WEB-DL AVC AAC][MultiSub][67CF8FA9].mkv,1,634812852,,Anime,
f9aaf19ae3e93140bda136dade814a5adf3c9126,[SubsPlease] Helck - 18 (1080p) [A16AE08B].mkv,1,445637996,,Anime,
f0a2778d436dff2996aa03de01adc153bcfd73c9,[Judas] Neko to Ryuu - S01E09.mkv,1,221752299,,Anime,
fad419ed6eb03e6c659eab3f5c7b897fb222978b,[SubsPlease] Skip to Loafer - 08 (720p) [874D38A6].mkv,1,737833637,,Anime,
fd9e1341af08a27ac73a0a2cd6d4e10762dde22b,[SubsPlease] Kusuriya no Hitorigoto - 11 (1080p) [A5B67B55].mkv,1,1394857407,,Anime,
fc34edf220fdc62e73caa25187b234bfc3684948,[SubsPlease] Hell Mode S2 - 08 (1080p) [F2A317D5].mkv,1,970236879,,Anime,
f8d9f4c34d8db02ddf7a726e00c6eac0673dcd00,[Erai-raws] Jashin-chan Dropkick X - 11 [1080p][Multiple Subtitle][4AC59539].mkv,1,1445020439,,Anime,
fa55e42f7a781cdd53edde8b6431d82215d6e472,[SubsPlease] Saigo ni Hitotsu dake Onegai Shitemo Yoroshii Deshou ka - 08v2 (720p) [F7968A8D].mkv,1,737306187,,Anime,
f0c511ed2c6e53a25869c65b136b1bf9d038282d,[SubsPlease] Grisaia - Phantom Trigger - 09 (1080p) [0184BDBB].mkv,1,1519582264,,Anime,
2f255269134b3d509bdb40d57ec5fd5c7135fc30,[SubsPlease] Detective Conan - 1201 (480p) [4B1EF392].mkv,1,384163760,,Anime,
fcf56b2a2d34801b6be0b2fc9fe019b1f0aa5418,[SubsPlease] Detective Conan - 1190 (480p) [DE5E007C].mkv,1,398584332,,Anime,
fbcb0038862306be2d3cc8bcd4741cbb4b842e07,[Erai-raws] Kidou Senshi Gundam - Senkou no Hathaway - Movie [720p][Multiple Subtitle],1,631870094,[Erai-raws] Kidou Senshi Gundam - Senkou no Hathaway - Movie [720p][Multiple Subtitle][5A51CDA7].mkv,Anime,
fb8c2bf2a8731f4a1ba480dc020edc392971d104,[Erai-raws] Maid-san wa Taberu dake - 11 [1080p CR WEB-DL AVC AAC][MultiSub][AB86335D].mkv,1,1456762266,,Anime,
f678ee91f53cbf6b63e7874ca9197aa5cb3298e1,[SubsPlease] Karakai Jouzu no Takagi-san S3 - 09 (1080p) [461D0D97].mkv,1,343240498,,Anime,
f930d14fff697f36c7ccce86b5c4dd4f3ef707a3,[SubsPlease] Senpai wa Otokonoko - 06 (1080p) [7A1401C6].mkv,1,1396522375,,Anime,
537c95f04346b8facaa137f5f4768dd85b4cfc2a,[Erai-raws] Dogulwang - 03 (KA) [720p CR WEB-DL AVC AAC][MultiSub][46B38514].mkv,1,537622886,,Anime,
f836f021030b08d44a82aaa6d26e73e1515716a1,[SubsPlease] Mizuzokusei no Mahoutsukai - 07 (480p) [60AFCB9A].mkv,1,393315211,,Anime,
dc5891a805e28a463c695fcf82fb95c46f7a8a0a,[SubsPlease] Shoushimin Series - 03 (720p) [2BD68552].mkv,1,718885265,,Anime,
f156064e7781ea2cb129e10eb1d0f4daa61cac6c,[Judas] Naze Boku no Sekai o Dare mo Oboeteinai no ka (Why Does Nobody Remember Me in This World) (Season 1) [1080p][HEVC x265 10bit][Dual-Audio][Multi-Subs],12,4190411335,[Judas] Nazeboku - S01E07v2.mkv | [Judas] Nazeboku - S01E02v2.mkv | [Judas] Nazeboku - S01E03v2.mkv | [Judas] Nazeboku - S01E04v2.mkv | [Judas] Nazeboku - S01E05v2.mkv,Anime,
fe6ac54d0379d8f2aeeec9426a1c2f105c9b24cd,[Judas] Kimetsu no Yaiba - S05E08.mkv,1,884543070,,Anime,
8b09578d19d7820f752a5fc4fa9a6da27cbf18fa,[SubsPlease] Kimiai - 02 (480p) [B5EE7FAD].mkv,1,369542235,,Anime,
bb0f12c1528bbeee636c9bee021667e3bd4bf53f,[Erai-raws] Hitori no Shita - The Outcast 6th Season - 07 (CA) [720p CR WEB-DL AVC AAC][MultiSub][DC3D7A80].mkv,1,567871770,,Anime,
f862012422fb637578ba72e6b19e58d4a974f442,[Erai-raws] Rinkai - 06 [1080p][HEVC][Multiple Subtitle][EDA25DA5].mkv,1,409130653,,Anime,
fcdfb9cfeb4c94a0940cdfa099d381ca25771670,[SubsPlease] Yano-kun no Futsuu no Hibi - 04v2 (720p) [8E43BDD1].mkv,1,712449032,,Anime,
f42ca1b70ec9683f89711633c4e604f10f94551b,[SubsPlease] Lv999 no Murabito - 07 (720p) [838ABAFB].mkv,1,742985277,,Anime,
b59ce610af0baebed0230a81ce300d069a2fde6d,[SubsPlease] Kanan-sama wa Akumade Choroi - 02 (1080p) [19CDFB8E].mkv,1,1447016601,,Anime,
fd8e8419af4444bcc26a5aa8b1901fd1a3e4c25b,[Erai-raws] Sousou no Frieren - 19 [1080p][Multiple Subtitle][54F31CE9].mkv,1,1524542224,,Anime,
fd5735a30d286422425eea43618bd3ed6ead483a,[SubsPlease] Tomodachi no Imouto ga Ore ni dake Uzai - 09 (720p) [F84B97E3].mkv,1,729159888,,Anime,
dc763b6f6d4b63ddb9ff87fc295a671d46042b05,[Erai-raws] Shunkashuutou Daikousha - Haru no Mai - 14 [720p CR WEB-DL AVC AAC][MultiSub][B84BD928].mkv,1,421925595,,Anime,
99893c035cf6bf4f928bae8ded32bf2ac26aecc0,[Erai-raws] One Piece - 1171 [1080p CR WEB-DL AVC AAC][MultiSub][21B05699].mkv,1,1455119348,,Anime,
fb38e136d4cfe94fe8ae01f6c00200a01bcbedb1,[SubsPlease] Yami Shibai 16 - 09 (480p) [BD86A2F6].mkv,1,71091168,,Anime,
f9d21ab54939f5524dd0f3159bd191f155859dd4,[SubsPlease] Meitantei Precure! - 22 (720p) [F3B5952C].mkv,1,752205077,,Anime,
f9647b241fc346d9fb9b914b5a8da649fe910535,[Erai-raws] Girls Band Cry - 09 [1080p][D7B07BBB].mkv,1,1289907637,,Anime,
fe6b442c4898aa976e7230b2ce87e8ef6077484c,[SubsPlease] Meitantei Precure! - 07 (1080p) [753B69AC].mkv,1,1472099154,,Anime,
e83d3581921541b7a0dd9cfc8de52162fb33e897,[Erai-raws] Yuusha no Kuzu - 12 [720p CR WEB-DL AVC AAC][MultiSub][8A96D861].mkv,1,457521580,,Anime,
f9ad670fb907fad2b4871e1388f4655c46ac7144,[SubsPlease] Yuru Camp S3 - 09 (1080p) [22E0C563].mkv,1,1445389968,,Anime,
f091f1b0304bf90572da1c9f0f516f51dc9d92f5,[SubsPlease] Jigokuraku - 18 (480p) [C874FAC5].mkv,1,396343803,,Anime,
de43b9cbd5ad84efad5fb94e3274651201a1b8c0,[Erai-raws] MF Ghost 3rd Season - 12 [1080p CR WEB-DL AVC AAC][MultiSub][05A68F96].mkv,1,1453080468,,Anime,
1b77fdb9b5dffd836b5de95d9084947f280fd58d,[Erai-raws] Yasei no Last Boss ga Arawareta - 12 [1080p CR WEBRip HEVC AAC][MultiSub][88EE2444].mkv,1,525121220,,Anime,
010406eb551e69cfa0c5200d820cf8c20bf80853,[Erai-raws] Kaoru Hana wa Rin to Saku - 03 [720p NF WEB-DL AVC AAC][MultiSub][2379C5CA].mkv,1,102786416,,Anime,
011f2f816db90fdd8ff5d6fff406bd6043059cf1,[SubsPlease] Futari Solo Camp - 04 (1080p) [816ACF48].mkv,1,1448129562,,Anime,
016f7ca1aff22fca68f493e1355a5f45f843638a,[SubsPlease] Osomatsu-san S4 - 04 (720p) [A31682FA].mkv,1,745168722,,Anime,
f8624eb718a6a6e25c152f19648920ced9bb351f,[Erai-raws] Seishun Buta Yarou wa Santa Claus no Yume o Minai - 01 [1080p CR WEBRip HEVC EAC3][MultiSub][682AA46B].mkv,1,320648804,,Anime,
f805e1da8d17242a93d8131f8f2544970a7ae2bc,[Judas] Nageki no Bourei - S01E06.mkv,1,215667874,,Anime,
f8117cf135ea1d1abfbf731b230ab71e5184c144,[SubsPlease] Kimi to Koete Koi ni Naru - 10 (480p) [C86FA0C4].mkv,1,382921378,,Anime,
fb419cde87c19a18eb4fcab997766ede6d35606f,[Erai-raws] Akuyaku Reijou Level 99 - 05 [1080p][Multiple Subtitle][2145C586].mkv,1,1471030744,,Anime,
fbab85f34a6c61b31bd88253911d3eef86bacb51,[SubsPlease] Raise wa Tanin ga Ii - 11 (1080p) [96F0FB23].mkv,1,1444283564,,Anime,
ebe8b2bee3ab52eace946a95a4c5334cadebe367,[Erai-raws] Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken 2 - 04 [1080p CR WEB-DL AVC AAC][MultiSub][00FF42C0].mkv,1,1458425052,,Anime,
fce61cb38b7d393b8e03a2a3f813cf014cae70bc,[Erai-raws] Acro Trip - 03 [720p][Multiple Subtitle][E7E153B9].mkv,1,743795165,,Anime,
f6c3a88af352846e8a2b6cf0b8052b5c6649b121,[SubsPlease] Sousou no Frieren S2 - 05 (1080p) [6AAEC79A].mkv,1,1467808847,,Anime,
fcb1826bea02ce6f6861eed7a77e449002e592f2,[SubsPlease] Detective Conan - 1180 (1080p) [68B62C7F].mkv,1,1464758013,,Anime,
c0a34cb4bcfdeba2e17c06276c1a3e9bb49429d2,[Erai-raws] Kimi ga Shinu made Koi wo Shitai - 06 [1080p CR WEBRip HEVC AAC][MultiSub][3722B06F].mkv,1,388506824,,Anime,
f66e877c7d6301dec00fd42cae6a5f3bfa2c25c1,[Judas] Kakuriyo - S02E05.mkv,1,175818602,,Anime,
fc6c6bffb9ec198e372469b381f4d0ad2acc611d,[SubsPlease] Ao no Exorcist - Shimane Illuminati-hen - 06 (1080p) [2D98EC5C].mkv,1,1448621440,,Anime,
f867c24a35b86f5b9943e33709a16f5286dab424,[Judas] Gachiakuta - S01E13.mkv,1,400525011,,Anime,
95533f48bc805e0c76ea8d6c2b158758027596d2,[Erai-raws] Kanojo Okarishimasu 5th Season - 01 [480p CR WEB-DL AVC AAC][MultiSub][33CBA79B].mkv,1,252018285,,Anime,
cfa1d3232f6dee4147fd3bce08b5e986db58e15a,[SubsPlease] Digimon Beatbreak - 40 (720p) [C9F0525A].mkv,1,732998316,,Anime,
f97c920b0e780e8b435b217b4fbf21366f21be1f,[HorribleSubs] Boruto - Naruto Next Generations - 162 [1080p].mkv,1,1449199117,,Anime,
a9b31e12d8bab9d9c9ffeb34266e6960dd2be49c,[Erai-raws] Grand Blue Season 3 - 04 [480p CR WEB-DL AVC AAC][MultiSub][FEEDEC57].mkv,1,250630075,,Anime,
7c475c7837d9b0bcf4105e30dfbcc79c10f6b6ad,[SubsPlease] Edomae Elf - 10 (1080p) [36CF68C3].mkv,1,367896958,,Anime,
f92a36773504dc573b44cd79c9cab719e5c372f7,[HorribleSubs] Kandagawa Jet Girls - 05 [1080p].mkv,1,402276742,,Anime,
9d4e1c424812776f11b002081b3ec3c7f7409419,[Erai-raws] Kami no Shizuku - 03 [1080p CR WEB-DL AVC AAC][MultiSub][76AFB663].mkv,1,1454487397,,Anime,
f8359805b38cb8e8e18957f268710194fe17366b,[Erai-raws] Kakkou no Iinazuke Season 2 - 02 [1080p CR WEB-DL AVC AAC][MultiSub][9382B049].mkv,1,1454917803,,Anime,
fc1841e80a41d0d1976e3ce7a22abe7adc82d581,[Erai-raws] Lastame 2 - 06 [720p ADN WEB-DL AVC AAC][MultiSub][93499B17].mkv,1,327458011,,Anime,
fa800d7bee31d6eb696b40dae9dec9ab706fa491,[Erai-raws] Isekai Nonbiri Nouka 2 - 09 [720p HIDIVE WEB-DL AVC AAC][6D7EF5A9].mkv,1,526570277,,Anime,
fc65fc19eb77bcdce22e83e74ae7f93084e5c89f,[Erai-raws] Saikyou no Ousama Nidome no Jinsei wa Nani o Suru S2 - 11 [720p CR WEB-DL AVC AAC][MultiSub][0F6731B5].mkv,1,281929839,,Anime,
fc22a6f9be9c57e3fbee009b6fa47fedb4de117e,[Erai-raws] Kizoku Tensei - 09 [720p CR WEB-DL AVC AAC][MultiSub][BB5BBB18].mkv,1,333467298,,Anime,
ba1d805aef899deb518f714e063f70420a7c2027,[SubsPlease] Hanazakari no Kimitachi e S2 - 06 (1080p) [F08B5E80].mkv,1,1469532302,,Anime,
e9b8017e4d28de756bff1a19bd8ded739d389d78,[SubsPlease] Ryoumin 0-nin Start no Henkyou Ryoushu-sama - 05 (1080p) [C5FF2D40].mkv,1,1447669608,,Anime,
b1ee60a37fd3ee2447d8608460b929f87d80d8f4,[Erai-raws] Non Non Biyori Nonstop - 05 [720p][Multiple Subtitle].mkv,1,772071829,,Anime,
fac18e99ec73441e2b4c8c021ee93077b31f63c0,[SubsPlease] The Prince of Tennis II - U-17 World Cup - 05 (1080p) [63734500].mkv,1,1441908046,,Anime,
c7f4df3e6289dc837cacd864f0e87f89e1a098a8,[SubsPlease] Gachiakuta - 09 (720p) [B4A07010].mkv,1,736607939,,Anime,
f8a4b416328487f7633c34d1fbbbf40b73195008,[Erai-raws] Atri - My Dear Moments - 03 [1080p][Multiple Subtitle][8BBBB7BF].mkv,1,1455044514,,Anime,
fa0395dc99622eb07a456202b46ad98df5375eb3,[Erai-raws] Dragon Raja II - 10 (CA) [1080p CR WEBRip HEVC AAC][MultiSub][8A1EE591].mkv,1,608879161,,Anime,
fd131c2b0b7eb044c98af9131f5b0bac308d628e,[Erai-raws] Hime-sama Goumon no Jikan desu 2nd Season - 08 [1080p CR WEBRip HEVC AAC][MultiSub][C63FC623].mkv,1,514193843,,Anime,
f1cd44b1e3bc9e837fcd27f70c34a2478f373a66,[Judas] Kizetsu Yuusha - S01E08.mkv,1,303978261,,Anime,
99d4432a65a49e5fb58245f7d1c8e6ebffe31e53,[SubsPlease] Kusuriya no Hitorigoto - 45 (1080p) [71693351].mkv,1,1467384645,,Anime,
df3342766c33ac7eb0b686e76ee78653b9a5e403,[Erai-raws] Kusuriya no Hitorigoto 2nd Season - 22 [1080p CR WEB-DL AVC AAC][MultiSub][5B7631A3].mkv,1,1476696931,,Anime,
fdf12bbc777666a07b62827b6804e1c7a8aafd7a,[SubsPlease] Tate no Yuusha no Nariagari S4 - 08 (480p) [BAB5D09A].mkv,1,384106494,,Anime,
0756fec69960832e1898d3929b777643c0aa61d9,[Erai-raws] Megami - 11 [1080p CR WEB-DL AVC AAC][MultiSub][56E24679].mkv,1,1408741890,,Anime,
1b34c06aa8f51946b00ba22caee709819029e0be,[SubsPlease] Tenmaku no Jaadugar - 05 (720p) [A6926214].mkv,1,740938998,,Anime,
e5a61bb39ccc58bb3504ab7ad56dfbd9b204921f,[SubsPlease] Lycoris Recoil - Friends are thieves of time. - 01 (1080p) [4C2D1A94].mkv,1,143397781,,Anime,
